"specialty","path","id","name","mimeType","size","modifiedTime","link"
"GG","6. PLANOS./5.1 Ubicación.pdf","1P3dFX9AqWbwH4uHnp2jZjKQ5hOXq2vx8","5.1 Ubicación.pdf","application/pdf","1841030","2026-03-25T17:47:21.261Z","https://drive.google.com/file/d/1P3dFX9AqWbwH4uHnp2jZjKQ5hOXq2vx8/view?usp=drivesdk"
"GG","6. PLANOS./EDITABLE PLANOS.","1b7MDg6dUYR-ZYXepQ0kBM0N2bL14JPjJ","EDITABLE PLANOS.","application/vnd.google-apps.folder",,"2026-03-25T17:44:02.322Z","https://drive.google.com/drive/folders/1b7MDg6dUYR-ZYXepQ0kBM0N2bL14JPjJ"
"GG","6. PLANOS./EDITABLE PLANOS./SHP.","1-gy7OC7ZZ8BbFXF8skYoGC_iTDcjlijh","SHP.","application/vnd.google-apps.folder",,"2026-03-25T17:47:06.040Z","https://drive.google.com/drive/folders/1-gy7OC7ZZ8BbFXF8skYoGC_iTDcjlijh"
"GG","6. PLANOS./EDITABLE PLANOS./PDFs.","14oE8gZgD4xnLnT_q6a-o_2Qkw4wq15Iv","PDFs.","application/vnd.google-apps.folder",,"2026-03-25T17:45:19.942Z","https://drive.google.com/drive/folders/14oE8gZgD4xnLnT_q6a-o_2Qkw4wq15Iv"
"GG","6. PLANOS./EDITABLE PLANOS./Data.","1NTXXR2vbbQ-lbE1H1xqlFdACNz3Z2kPI","Data.","application/vnd.google-apps.folder",,"2026-03-25T17:45:05.042Z","https://drive.google.com/drive/folders/1NTXXR2vbbQ-lbE1H1xqlFdACNz3Z2kPI"
"GG","6. PLANOS./EDITABLE PLANOS./Base.","1DylAFxd0acQBjVDifdtF046PDg7TshUm","Base.","application/vnd.google-apps.folder",,"2026-03-25T17:44:16.197Z","https://drive.google.com/drive/folders/1DylAFxd0acQBjVDifdtF046PDg7TshUm"
"GG","5. CLASFICACION DE MATERIAL.","1FM7_95S4N0l4p4XsUIRfhEDoB-78QE96","5. CLASFICACION DE MATERIAL.","application/vnd.google-apps.folder",,"2026-03-25T17:43:16.850Z","https://drive.google.com/drive/folders/1FM7_95S4N0l4p4XsUIRfhEDoB-78QE96"
"GG","5. CLASFICACION DE MATERIAL./CLASIF.  MATERIAL.xlsx","1Zl7RB0YJFbsIQvq3SXOFYzqad5X2HtUW","CLASIF.  MATERIAL.xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","42565","2026-03-25T17:43:41.495Z","https://docs.google.com/spreadsheets/d/1Zl7RB0YJFbsIQvq3SXOFYzqad5X2HtUW/edit?usp=drivesdk&ouid=111937121581374211483&rtpof=true&sd=true"
"GG","5. CLASFICACION DE MATERIAL./CLASIF.  MATERIAL.pdf","15wRuqwqh7AQd_blk3xp-vVE23PdRogga","CLASIF.  MATERIAL.pdf","application/pdf","329922","2026-03-25T17:43:33.195Z","https://drive.google.com/file/d/15wRuqwqh7AQd_blk3xp-vVE23PdRogga/view?usp=drivesdk"
"GG","4. MEMORIA.","14ou03PKdYlx47pX44LBwJ7V1rOCJZkN2","4. MEMORIA.","application/vnd.google-apps.folder",,"2026-03-25T17:41:00.980Z","https://drive.google.com/drive/folders/14ou03PKdYlx47pX44LBwJ7V1rOCJZkN2"
"GG","4. MEMORIA./SLIDE DME  CANTERAS ROLDAN","1s2ENP4F-_qUUUIcgmbhqbKQBrbEtm5hy","SLIDE DME  CANTERAS ROLDAN","application/vnd.google-apps.folder",,"2026-03-25T17:42:50.371Z","https://drive.google.com/drive/folders/1s2ENP4F-_qUUUIcgmbhqbKQBrbEtm5hy"
